ID,Name,Start Date,End Date,Termination Type,Department,Location
98488339,Brandi Haney,2023-10-31,,,Engineering,"Los Angeles, California"
18419507,Angela Rodriguez,2020-08-24,2021-07-21,Involuntary,Engineering,San Jose (California)
03315947,Jeremy Wallace,2020-04-03,,,Engineering,"Chicago, IL"
52741472,Teresa Martinez,2021-12-15,2022-10-30,Involuntary,IT,Phoenix (AZ)
28538252,Ashley Waller,2021-08-29,2023-09-06,Involuntary,Sales,"Dallas, Texas"
68103288,Wyatt Cortez,2019-03-15,,,Marketing,"Phoenix, Arizona"
91854296,Scott Roy,2022-03-23,2023-02-10,Voluntary,Customer Service,"San Diego, CA"
34539134,Daniel Martinez,2023-08-21,2023-10-02,Voluntary,Sales,California - Los Angeles
69086761,Andrew Rose,2020-11-12,2021-03-20,Involuntary,IT,California - Los Angeles
64916147,John Jackson,2023-05-23,2023-08-01,Involuntary,Customer Service,California - San Jose
32868829,Connie Lawrence,2019-12-20,,,IT,"San Antonio, TX"
17231112,Rachel Franco DDS,2020-05-03,2023-01-19,Voluntary,IT,San Antonio (TX)
57881057,Laura Buck,2023-04-24,,,Customer Service,Philadelphia (PA)
13439804,Thomas Mcgrath,2022-08-02,2023-12-21,Involuntary,Engineering,"San Jose, California"
62907577,Ralph Yoder,2023-01-27,2023-08-12,Voluntary,Customer Service,CA - Los Angeles
84426339,James Dickerson,2019-11-13,2023-12-04,Involuntary,Customer Service,"New York, New York"
23427562,Michelle Fowler,2019-11-08,,,Accounting,Dallas (TX)
88032909,Richard Mccormick,2023-10-28,,,Customer Service,"Los Angeles, CA"
64817231,Raymond Vargas,2020-10-20,,,Marketing,New York - New York
45119730,James Rivera,2023-12-11,,,IT,"New York, New York"
43221338,Christine Sanders,2020-05-26,,,Accounting,Los Angeles (California)
15878731,Kimberly Mcintyre,2022-04-09,,,IT,"Phoenix, AZ"
55833186,Kevin Marquez,2022-11-04,2023-06-01,Voluntary,Sales,Dallas (Texas)
70723899,Richard Munoz,2022-10-18,,,Engineering,"San Diego, CA"
76800758,Carlos Reid,2021-06-15,,,Engineering,"San Jose, CA"
36778270,Sarah Miller,2019-06-08,,,Sales,AZ - Phoenix
07337998,Sandra Lucas MD,2021-10-25,,,Engineering,Arizona - Phoenix
89663908,Timothy Moore,2021-11-09,2022-12-22,Involuntary,Customer Service,"San Antonio, Texas"
56032940,Justin Potter,2023-12-31,2023-12-31,Voluntary,Customer Service,Houston (Texas)
05028626,Christian Riddle,2020-01-07,,,Customer Service,"Dallas, TX"
41411603,Kayla Schneider,2021-03-27,2023-02-27,Voluntary,IT,"Dallas, Texas"
60945450,Ryan Taylor,2022-02-18,,,Sales,Pennsylvania - Philadelphia
69472353,Robert Simpson,2023-05-30,2023-12-16,Involuntary,Accounting,"Dallas, TX"
51635536,Michael Wilson,2020-07-12,,,IT,"Houston, Texas"
19907684,James Torres,2019-06-05,,,Engineering,San Jose (CA)
02662254,Bryan Yates,2020-12-13,,,Marketing,"Los Angeles, California"
16240909,Christopher Parker,2019-12-09,,,IT,"Philadelphia, Pennsylvania"
09408621,Eric Camacho,2019-04-05,,,IT,"San Diego, California"
90257793,Jason Weaver,2020-02-11,2020-09-25,Involuntary,Engineering,"New York, New York"
67946128,Thomas Jones,2020-10-20,2021-01-25,Voluntary,Engineering,"Phoenix, Arizona"
23156251,Christina Compton,2020-06-14,2022-04-04,Involuntary,Engineering,"Chicago, IL"
90476582,Lisa Ramsey,2021-08-28,2022-11-21,Involuntary,Sales,"Dallas, TX"
08994193,Kimberly Jones,2020-07-18,2022-06-29,Voluntary,Accounting,Chicago (IL)
18740865,Erin Edwards,2022-01-02,2023-11-05,Voluntary,Sales,"San Diego, CA"
19232736,Monica Smith,2022-09-14,,,Engineering,CA - San Jose
66974558,Michelle Williams,2022-11-02,2023-02-11,Involuntary,Accounting,"San Jose, California"
91509697,Alison Williams,2019-07-03,2020-09-30,Involuntary,Customer Service,"Houston, Texas"
45199749,Joseph Watson,2023-08-12,2023-12-24,Voluntary,Customer Service,San Diego (California)
69286428,Melissa Winters,2022-05-06,2022-08-20,Involuntary,Accounting,"San Diego, California"
38568211,Patricia Jones,2020-11-30,,,Engineering,IL - Chicago
44501626,Diana Kemp,2021-05-15,,,Engineering,"Chicago, IL"
59853350,Lisa Odonnell,2023-12-08,2023-12-09,Involuntary,Marketing,New York (New York)
68829071,Matthew Watson,2020-07-22,2021-10-26,Voluntary,Sales,"Los Angeles, CA"
99025620,Todd Buchanan,2020-06-07,,,Sales,"Philadelphia, PA"
60720567,Curtis Rice,2021-01-12,2021-03-20,Involuntary,Sales,"San Antonio, Texas"
46119312,Deborah Reed,2020-12-19,2022-03-03,Involuntary,Customer Service,"Dallas, TX"
26918106,Gary Myers,2019-04-16,,,Accounting,TX - Dallas
11368177,Amber Wilson,2019-02-18,,,Sales,"Phoenix, Arizona"
11594583,Shannon Ryan,2021-09-17,,,Engineering,"San Antonio, Texas"
66670160,Joanna Martin,2019-04-13,,,Engineering,Phoenix (Arizona)
64707721,James Livingston,2020-05-29,2022-04-14,Voluntary,Marketing,"New York, NY"
34870712,Jeffrey Vaughn,2020-08-06,2022-08-19,Involuntary,Customer Service,"Dallas, Texas"
78176559,Deborah Fisher,2021-04-09,,,Customer Service,"Chicago, Illinois"
47219210,Bryan Moore,2021-08-22,,,Customer Service,Philadelphia (PA)
77566911,Curtis Campbell,2019-02-25,,,Marketing,New York - New York
12750479,Scott Mcmahon,2020-11-19,,,Customer Service,Chicago (Illinois)
89034005,Joshua White,2022-08-25,2023-03-09,Voluntary,IT,Philadelphia (PA)
56824418,Margaret Torres,2020-01-09,2021-08-03,Involuntary,IT,"New York, New York"
99787853,Melissa Short,2020-02-05,2023-12-03,Voluntary,Accounting,New York - New York
11003627,Tracy Burke,2023-07-18,,,Engineering,San Diego (California)
63100463,Christina Perry,2022-04-07,,,Sales,Dallas (Texas)
13946200,Maria Brennan,2020-07-01,2022-12-25,Voluntary,Customer Service,"San Antonio, Texas"
90369666,Tracy Whitaker,2023-11-26,,,Accounting,"Houston, Texas"
71971317,Michael Lewis,2023-02-24,,,Engineering,California - Los Angeles
19806691,Maria Fisher,2022-10-31,2023-10-22,Voluntary,Sales,Phoenix (AZ)
13141088,Megan Le,2022-04-18,,,IT,"Los Angeles, California"
18840236,Katherine Garcia,2020-02-01,,,IT,"San Diego, California"
85060194,Renee Mendez,2019-01-03,2022-10-25,Involuntary,Marketing,Texas - San Antonio
29648059,Timothy Reilly,2022-10-13,,,Engineering,San Antonio (Texas)
51532115,Sandy Oconnor,2023-11-28,2023-12-13,Involuntary,IT,Phoenix (AZ)
31067723,Chad Evans,2021-10-22,2022-07-15,Involuntary,Customer Service,"Los Angeles, California"
75000491,Vincent Rosario,2021-03-10,,,Sales,"Phoenix, Arizona"
85870692,Bryan Gonzalez MD,2023-09-30,,,Customer Service,"San Antonio, TX"
66901652,Cristian Lambert,2020-05-22,2023-05-29,Voluntary,IT,Houston (TX)
42481835,Erik Pittman,2023-01-05,2023-09-01,Involuntary,Engineering,Phoenix (Arizona)
79890580,Russell Green,2019-03-17,,,Accounting,"San Diego, California"
17996803,Ashley Burton MD,2021-01-02,2023-09-18,Voluntary,Engineering,CA - San Jose
51028284,Jesse Brooks,2021-11-10,,,Accounting,"Chicago, Illinois"
96721693,Donald Fisher,2019-08-16,2023-05-02,Voluntary,Marketing,"San Antonio, Texas"
03704482,Sarah King,2020-05-31,,,IT,"Dallas, TX"
81279040,Patricia Acosta,2021-05-24,,,Customer Service,"Chicago, IL"
57973425,David Warner,2020-11-24,2023-09-18,Voluntary,Marketing,"Chicago, IL"
21165929,Toni Hill,2022-04-11,,,Engineering,TX - San Antonio
86519509,Travis Schmidt,2022-06-22,2022-09-24,Involuntary,Engineering,Phoenix (Arizona)
48701587,Rebecca Mccarthy,2023-12-25,2023-12-25,Involuntary,Marketing,"Dallas, Texas"
91993527,Phillip Padilla PhD,2022-09-15,2023-10-07,Voluntary,Accounting,New York (New York)
79250659,Jeanette Nielsen,2020-10-22,2021-01-19,Voluntary,Sales,"Phoenix, Arizona"
36138184,Jacqueline Gonzalez,2022-09-15,,,Sales,"New York, New York"
61823093,Amber Ray,2019-07-06,2022-03-24,Voluntary,Sales,California - Los Angeles
27122589,Eric Li,2020-09-07,2023-02-14,Voluntary,Accounting,"Philadelphia, Pennsylvania"
60407341,Kristin Mendoza,2019-10-06,2019-11-18,Involuntary,Customer Service,"Los Angeles, California"
71930576,Gregory Quinn,2019-08-23,2021-02-27,Involuntary,Sales,"Los Angeles, California"
73534129,David Harris,2021-03-09,2023-04-11,Voluntary,IT,CA - San Diego
92517695,Luke Hansen,2021-11-16,,,Accounting,"San Antonio, TX"
11318465,Steven Cook,2023-08-17,,,Marketing,San Diego (California)
23665783,Mary Williams,2019-10-01,,,Accounting,"San Antonio, TX"
03860040,Julie Padilla,2021-10-31,2022-02-21,Voluntary,Engineering,"Los Angeles, CA"
02047722,Joanne Baker,2020-06-22,2023-12-22,Involuntary,Accounting,Philadelphia (Pennsylvania)
54874258,Roger Sullivan,2022-12-30,2023-08-03,Voluntary,Engineering,Los Angeles (CA)
80563580,Rebecca Boone,2022-10-18,,,Marketing,TX - San Antonio
27214867,Sarah Jordan,2021-08-20,2023-12-31,Voluntary,Engineering,Chicago (IL)
87050455,James Pena,2021-12-27,2023-11-20,Involuntary,IT,"Los Angeles, CA"
23645675,Heather Davis,2020-10-18,2021-09-03,Involuntary,Engineering,Phoenix (Arizona)
61028711,Mary Kelly,2019-04-03,2021-11-20,Involuntary,Marketing,San Antonio (Texas)
49821156,Jennifer Baker,2021-04-10,,,Accounting,Dallas (Texas)
91120110,Donna Frye,2020-05-25,2023-01-05,Voluntary,Sales,"San Diego, CA"
49908026,Samantha Reynolds,2023-03-12,,,Marketing,"Dallas, TX"
70563017,Michael Guerra,2023-09-05,,,Customer Service,"Dallas, Texas"
48199212,Carrie Rodriguez,2023-08-26,,,Accounting,San Jose (California)
87446635,Anna Andersen,2020-05-05,,,Accounting,New York (NY)
74094901,William Webb,2023-07-19,2023-08-07,Voluntary,IT,"Los Angeles, CA"
39148094,Ashley Cochran,2020-07-04,2022-10-04,Involuntary,Sales,Chicago (IL)
23813203,Brian Thompson,2023-01-31,2023-06-26,Involuntary,Sales,Dallas (Texas)
15294778,Deanna Mcdonald,2023-05-15,2023-07-07,Voluntary,Accounting,Houston (TX)
94212890,Grace Swanson,2023-09-21,2023-12-30,Involuntary,Marketing,"San Jose, CA"
55910574,Mr. Robert Acevedo MD,2022-05-30,,,Accounting,"Los Angeles, CA"
05945402,Eddie Davis,2023-03-23,2023-08-02,Involuntary,IT,TX - San Antonio
74536480,Olivia Carter,2019-01-08,,,Customer Service,"San Jose, California"
18566573,Courtney Gonzalez,2019-01-03,,,Marketing,Los Angeles (CA)
31338444,Lindsey Mendoza,2019-12-27,,,Accounting,"Houston, TX"
47685331,Robert Hicks,2023-06-15,,,Engineering,"Phoenix, Arizona"
44550178,Erica Brown,2022-08-18,,,IT,"Los Angeles, California"
82720445,Tracey Bailey,2023-06-25,,,Customer Service,"New York, NY"
71905551,Xavier Parker,2020-12-23,2022-11-05,Voluntary,Marketing,"San Antonio, Texas"
54304345,Kevin Mccoy,2020-10-31,,,Accounting,"San Antonio, TX"
74095460,Julie Martinez,2019-07-12,2023-09-23,Voluntary,Accounting,"San Jose, California"
38999267,Brandon Sanchez,2020-12-24,2022-01-10,Voluntary,Accounting,San Diego (California)
04905999,David Wallace,2020-05-01,,,Customer Service,"Chicago, Illinois"
66588958,Kristin Williams,2020-02-01,,,Sales,"New York, NY"
61315465,Mary Adkins,2020-12-03,,,Sales,"New York, New York"
75067463,Robert Jarvis,2023-09-18,,,Engineering,"Phoenix, AZ"
98084888,Adam Sanchez,2019-12-31,,,Marketing,California - Los Angeles
75659376,Allen Weaver,2020-07-07,2021-07-10,Involuntary,Customer Service,"Phoenix, Arizona"
47785186,Cynthia Freeman,2023-06-21,2023-09-04,Voluntary,Customer Service,"Phoenix, AZ"
40070255,Sean Warren,2020-11-20,,,Marketing,"Houston, Texas"
48319529,Stephanie Li,2020-03-29,,,IT,"Phoenix, AZ"
76741645,James Williams,2022-11-04,,,Accounting,San Diego (California)
54086250,Shannon Cain,2022-04-24,,,IT,Illinois - Chicago
67353559,Jacob Mcdonald,2022-11-28,2023-12-30,Voluntary,Sales,TX - Houston
92973238,Christopher Marsh,2022-12-15,2022-12-27,Voluntary,Engineering,"Chicago, Illinois"
66545477,Martha Jacobs,2020-05-31,,,IT,"Dallas, Texas"
67447156,Luis Davis,2020-12-14,2023-08-29,Involuntary,Marketing,Texas - San Antonio
69158329,William Arnold,2022-03-31,2023-02-02,Involuntary,Accounting,"Los Angeles, CA"
10631351,Dr. Paul Olson,2021-03-29,2023-02-17,Involuntary,Engineering,San Jose (California)
78252117,Lisa Wagner,2023-07-15,2023-12-30,Voluntary,Engineering,Houston (TX)
58410220,Hayley Carter,2019-04-16,2023-12-09,Voluntary,Customer Service,"New York, NY"
58283877,Peter Chavez,2023-07-05,,,Accounting,Chicago (Illinois)
19204928,Daniel Garcia,2019-02-08,,,Sales,"Los Angeles, CA"
98587475,David Carter,2023-02-12,,,IT,"Phoenix, Arizona"
80753813,Martha Williams,2022-12-30,,,Accounting,"Los Angeles, CA"
72399600,Jesse Clark,2019-07-04,2022-06-03,Voluntary,Sales,"New York, New York"
59857442,Bradley Taylor,2022-02-26,,,Marketing,Chicago (Illinois)
09046319,Kimberly Gutierrez,2021-06-12,,,IT,Los Angeles (California)
63968468,Anthony Morales,2022-07-28,2023-05-05,Voluntary,IT,"San Diego, California"
79487367,Jonathon Hill,2022-06-13,2023-04-29,Involuntary,IT,"Chicago, IL"
46217845,Roger Petty,2022-09-17,2022-11-28,Voluntary,Sales,Illinois - Chicago
26799899,Danielle Briggs,2020-07-18,2022-05-31,Voluntary,IT,New York (New York)
59801635,Ralph Rodriguez,2023-12-20,2023-12-20,Involuntary,Marketing,"Phoenix, AZ"
68372513,Jacqueline Herman,2023-03-04,2023-03-14,Voluntary,Customer Service,"San Diego, California"
00791359,Steven Rivera,2020-08-25,2023-09-21,Involuntary,Accounting,Phoenix (Arizona)
42571764,Adam Lozano,2023-01-04,2023-10-25,Voluntary,Marketing,"Philadelphia, Pennsylvania"
51830339,Matthew Watkins,2020-08-24,,,Sales,Philadelphia (PA)
64709514,Colleen Hernandez,2019-11-15,,,Marketing,"New York, New York"
62234676,Donald Wallace,2022-09-22,2023-07-21,Voluntary,Engineering,"Phoenix, AZ"
87183616,Lori Howard,2020-08-02,,,Sales,"Dallas, TX"
78478185,Sharon Brown,2021-12-07,,,Sales,"Philadelphia, PA"
53304912,Kendra Sullivan,2022-06-27,,,Engineering,IL - Chicago
77422597,Donna Morris,2019-01-12,2023-02-22,Voluntary,IT,"San Diego, CA"
91846716,Sharon Cross,2019-06-02,2023-02-22,Involuntary,IT,Chicago (Illinois)
92413213,Lauren Hooper,2023-01-05,2023-08-01,Involuntary,Accounting,San Jose (California)
72503410,Jacqueline Davis,2019-07-06,,,Marketing,"San Antonio, TX"
70067591,Emily Hall,2021-07-22,,,IT,Los Angeles (California)
71673764,Daniel Lee,2019-09-10,2021-05-11,Voluntary,IT,"Houston, Texas"
50460288,Rachel Soto,2023-07-12,2023-08-30,Involuntary,IT,Houston (TX)
72909481,Joann Glass,2020-10-28,,,Marketing,San Antonio (TX)
42436585,Aimee Turner,2020-05-09,,,Engineering,"New York, New York"
79438730,Mathew Bauer,2019-11-23,2023-12-30,Voluntary,Accounting,"Philadelphia, Pennsylvania"
62065618,Thomas Wise,2021-02-18,,,Sales,San Diego (California)
89927659,Michael Hill,2019-07-01,,,Engineering,Dallas (TX)
39994088,Robert Hall,2021-02-17,2022-07-27,Involuntary,Sales,"Chicago, Illinois"
63632250,Joseph Davis,2023-12-27,,,Engineering,"San Antonio, Texas"
28150714,Adam Spencer,2020-04-20,2021-05-04,Voluntary,IT,"Philadelphia, PA"
20561819,Jesse Sutton,2021-06-04,,,Sales,"Los Angeles, California"
15132199,Kevin Walter,2019-09-20,,,Engineering,"San Antonio, TX"
76211609,Melissa Rogers,2023-03-07,2023-09-14,Voluntary,Marketing,"San Antonio, Texas"
92813387,April Arellano,2019-10-07,,,Sales,"Dallas, Texas"
24080386,Kristin Valencia,2023-04-07,,,Sales,"New York, NY"
66776460,Michael Moore,2021-06-19,2023-02-10,Involuntary,IT,"San Diego, CA"
35520202,Lori Flowers MD,2020-10-01,,,Marketing,"San Jose, CA"
01298198,Mckenzie Chavez,2019-09-04,2019-11-04,Voluntary,IT,"San Jose, California"
32844846,Ashley Bell,2022-04-29,,,Sales,Dallas (Texas)
88512649,Brian Taylor,2020-05-03,,,Engineering,Philadelphia (PA)
64489727,Alisha Lewis,2023-10-29,,,Sales,"Dallas, Texas"
60858654,Andrea Jones,2023-05-08,2023-11-21,Involuntary,Engineering,"San Jose, CA"
13756670,Ryan Munoz,2019-04-15,,,Sales,"Chicago, IL"
43380276,Christopher Davis,2019-03-02,2019-08-10,Voluntary,Customer Service,"Chicago, IL"
62639148,Donna Howell,2022-07-25,2023-10-23,Voluntary,Customer Service,"Los Angeles, California"
37376586,Kristen Davis,2019-08-06,2020-05-05,Involuntary,Customer Service,New York (New York)
49025394,Monique Diaz,2020-11-14,2022-11-16,Voluntary,Engineering,San Antonio (Texas)
90099766,Anthony Schmidt,2021-10-26,2023-05-28,Voluntary,Engineering,Chicago (Illinois)
25151300,Nicole Peterson,2022-06-28,,,Accounting,New York - New York
90663531,Parker Brown,2022-08-19,,,Customer Service,"Chicago, IL"
43645652,David Mcdaniel,2019-12-16,,,Marketing,California - Los Angeles
30942293,Danielle Murray,2022-12-02,,,Engineering,Los Angeles (California)
44013572,Edwin Carter,2023-06-07,2023-06-14,Involuntary,IT,"New York, NY"
57943874,Megan Hall,2022-11-07,2023-06-22,Voluntary,Engineering,"San Diego, California"
87915179,Lee Rivera,2022-12-18,2023-06-22,Involuntary,Sales,CA - San Jose
16538200,Nicole Wallace DDS,2022-12-03,2023-09-22,Involuntary,Engineering,"Phoenix, AZ"
40876566,Karen White,2020-12-29,2023-09-02,Voluntary,IT,San Jose (California)
88633741,Michael White,2022-10-07,,,Customer Service,Phoenix (Arizona)
75788757,Taylor Tran,2021-05-08,2023-02-28,Voluntary,IT,San Antonio (TX)
48079841,Timothy Kennedy,2021-09-03,2023-07-13,Involuntary,Accounting,San Diego (California)
40103065,Sharon Williams,2021-07-11,2022-01-09,Voluntary,Customer Service,"Chicago, IL"
01889399,Molly Mckenzie,2023-08-26,,,IT,"Chicago, Illinois"
15521715,David Davis,2023-11-07,2023-11-16,Involuntary,Sales,"Chicago, Illinois"
14670298,Jennifer White,2019-08-13,2022-12-06,Voluntary,Sales,"Dallas, Texas"
44968592,Wayne Gray,2021-03-09,2022-10-30,Involuntary,IT,"San Antonio, Texas"
80108883,Melissa Carroll,2023-10-23,2023-12-25,Voluntary,Sales,"San Diego, California"
09447335,Ashley Brown,2019-12-18,,,Accounting,"Los Angeles, CA"
14681003,Larry Henderson,2023-12-10,,,IT,San Diego (California)
22325568,James Henry,2022-03-27,,,Accounting,Houston (Texas)
59849512,Tammy Boone,2020-07-21,2022-02-07,Involuntary,Marketing,"New York, New York"
99668025,Jamie Robbins,2019-02-23,2022-11-06,Voluntary,Accounting,"Los Angeles, CA"
62482956,Scott Hansen,2023-01-16,,,IT,San Antonio (Texas)
96471170,Kayla Ray,2020-04-14,,,Accounting,Philadelphia (Pennsylvania)
06582608,Edward Arroyo,2022-10-24,2023-08-18,Voluntary,Accounting,"Houston, TX"
68255128,Mrs. Miranda Johnston,2021-09-20,2022-01-09,Involuntary,Accounting,"Dallas, Texas"
37979221,Joshua Espinoza,2022-06-07,,,IT,"New York, New York"
06920613,April Cummings,2021-05-03,,,Sales,Chicago (Illinois)
44331260,Marissa Bennett,2019-07-24,2020-07-12,Involuntary,Marketing,Philadelphia (PA)
54766763,Carla James,2020-12-02,,,Customer Service,"San Jose, California"
59948774,Robert Vazquez,2022-05-06,2023-03-08,Voluntary,Engineering,"San Antonio, TX"
85779703,Aimee Fisher,2019-11-29,2023-01-02,Voluntary,Accounting,"New York, New York"
30317903,Marcus Baker,2022-06-02,,,Accounting,"San Jose, California"
88680763,Joshua Miller,2019-12-03,2023-05-11,Voluntary,IT,Phoenix (Arizona)
82767885,Beth Medina,2020-10-21,,,Accounting,"San Jose, California"
44099327,Mr. Carl Rios,2020-08-15,,,Customer Service,"San Jose, California"
61836851,Paula Evans,2019-08-23,,,Marketing,"San Antonio, Texas"
43197139,Ann Peterson,2023-04-27,2023-08-30,Voluntary,Marketing,Los Angeles (California)
10024378,Bobby Flores,2019-08-01,2023-01-01,Involuntary,IT,AZ - Phoenix
09558415,Sheila Douglas,2023-10-03,,,Customer Service,Dallas (Texas)
68093605,Dominique Hamilton,2019-01-16,2023-05-04,Voluntary,Engineering,New York (New York)
60495822,Ann Goodwin,2021-06-04,2021-11-26,Voluntary,IT,"Philadelphia, PA"
17162622,Randy Parker,2019-12-27,,,Sales,"San Diego, California"
00209962,Sean Mathews,2023-01-13,,,Accounting,New York (NY)
78320464,Daniel Kennedy,2020-01-17,2021-03-21,Involuntary,Customer Service,"Dallas, Texas"
14510742,Mark Mcpherson,2021-01-31,2021-09-28,Voluntary,Marketing,San Diego (CA)
42352129,Lauren Green,2021-11-13,2023-10-23,Voluntary,Customer Service,"Houston, TX"
75958182,Jackie Clements,2021-07-08,,,Sales,"Dallas, Texas"
07519184,Johnathan Palmer,2020-08-22,,,IT,Houston (Texas)
02118102,Christina Gilbert,2020-09-21,,,Marketing,"Phoenix, AZ"
93616655,Anna Walker,2020-07-31,,,Marketing,"Phoenix, Arizona"
46930360,Katherine Martinez,2019-02-08,2019-11-23,Voluntary,Customer Service,"Dallas, Texas"
25309569,Erica Wright,2020-09-10,2021-01-27,Involuntary,Sales,California - Los Angeles
27449290,Patrick Simpson,2021-02-23,2021-05-03,Involuntary,Accounting,Pennsylvania - Philadelphia
70212127,Elizabeth Carney,2023-02-20,,,Engineering,"Phoenix, AZ"
36210518,Anna Novak,2020-07-25,2023-08-03,Involuntary,Customer Service,"Phoenix, Arizona"
33415163,Adam Espinoza,2020-01-21,,,Sales,"San Diego, CA"
65678289,David Greene,2020-04-27,,,IT,"San Diego, CA"
22277676,James Short,2023-07-20,,,Customer Service,"Philadelphia, Pennsylvania"
42065223,Donald Oconnor,2023-09-03,,,IT,Philadelphia (Pennsylvania)
